Timestamp,Angkatan,Fakultas,Region,Apakah Anda pernah berpartisipasi dalam forum diskusi selama perkuliahan?,Saya secara aktif berkontribusi dalam diskusi forum BINUS daripada hanya membaca postingan.,Saya sering kembali membuka forum diskusi di Binusmaya sebelumnya ketika mempersiapkan diri untuk ujian.,Saya merasa topik yang dibahas di forum Binusmaya terkadang kurang relevan atau terlalu kaku untuk membuat saya tertarik.,Saya merasa forum diskusi Binusmaya memberi saya ruang untuk mengenal perspektif mahasiswa dari latar belakang yang berbeda.,Saya merasa nyaman mengungkapkan pemikiran saya dalam diskusi berbasis forum.,Diskusi forum membantu saya memahami konsep yang tidak saya mengerti dari perkuliahan.,"Saya lebih nyaman berdiskusi melalui forum tulis (asinkron), seperti Binusmaya, dibandingkan pertemuan langsung (sinkron), seperti Zoom atau Microsoft Teams.","Saya berpartisipasi dalam diskusi forum Binusmaya karena merasa bermanfaat dan membantu saya tetap terlibat dalam kursus saya, bukan hanya karena tugas atau absensi.",Forum membantu menciptakan rasa komunitas dalam perkuliahan daring.,Pembelajaran berbasis forum memiliki dampak positif terhadap nilai akademik saya.,Diskusi forum membantu saya memahami dan mengingat konsep perkuliahan dengan lebih baik.,Saya biasanya mendapatkan jawaban atau umpan balik yang memadai dari dosen di forum dalam waktu yang saya butuhkan.,Saya menerapkan konsep dari diskusi forum dalam tugas dan ujian saya.,Respon dari dosen dalam forum secara signifikan meningkatkan pengalaman belajar saya.,Saya lebih memilih mempelajari materi melalui forum diskusi dibandingkan menonton video pembelajaran.,Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri.,"Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri seperti Coursera, edX, atau platform sejenis.","Menurut Anda, apa saja faktor yang dapat menciptakan suasana pembelajaran yang optimal?",Lingkungan seperti apa yang paling membantu Anda untuk fokus belajar?,Apa jenis aktivitas belajar yang paling sesuai dengan gaya belajar Anda?,"Apakah Anda merasa bahwa forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat, atau ada kelompok tertentu yang lebih banyak mendapat keuntungan?",Apa faktor yang menurut Anda paling berkontribusi terhadap keterlibatan Anda dalam pembelajaran berbasis forum asinkron di BINUS?,"Dalam pandangan Anda, bagaimana forum pembelajaran asinkron dapat ditingkatkan agar lebih menarik dan bermanfaat bagi mahasiswa?"
02/06/2025 10:54:07,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","ya, forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat. ",Mencari ilmu baru di forum asinkronus dan untuk memenuhi absensi,"menurut saya sudah cukup bagus, bisa dipertahankan"
02/06/2025 10:55:49,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,1.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Ya, semua mahasiswa diberi kesempatan yang setara untuk terlibat",Untuk pengumpulan tugas GSLC yang ada deadlinenya,Mungkin lebih baik jika dosen memberi suatu topik pada sesi tersebut untuk didiskusikan sehingga mahasiswa bisa menanggapi
02/06/2025 10:56:49,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","ya, karena semua wajib mengisinforum saat gslc",kewajiban untuk absensi dan untuk nilai tugas,lebih baik untuk memberikan tugas untuk merangkum
02/06/2025 11:21:51,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,,Forum diskusi yang aktif,Belajar di tempat dengan pencahayaan alami,Mengikuti kuis interaktif atau latihan soal,ya,gatau,gatau
02/06/2025 11:45:50,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Menurut saya forum pembelajaran asinkron memberikan kesempatan yang cukup setara bagi semua mahasiswa yang terlibat,Respon dosen,Menjadikannya lebih interaktif
02/06/2025 11:48:13,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","ya, pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat","karena sebagai bentuk absensi, materi yang diberikan biasanya perlu",ada interaksi (misal: feedback berupa nilai atau komentar) 
02/06/2025 11:52:07,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal","Menurutku saya, asinkron lebih efektif.","Jika ada yang tugas seperti deadline, maka penting harus selesaikan forum jika ada wajib mengerjakan.",Meningkatkan keterampilan dengan skill pengetahuan.
02/06/2025 11:54:02,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,,"Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",Setara karena semua memiliki kesempatan yang sama,Poin tambahan,"Materi yang dibahas harus menarik dan tidak bisa ditemukan dengan mudah, oleh karena itu butuh diskusi dari berbagai perspektif"
02/06/2025 11:56:55,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",tidak,absensi,"saya tidak suka menggunakan forum sama sekali untuk belajar, mnrt saya tdk penting untuk digunakan"
02/06/2025 12:00:01,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan",memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat, kebebasan mengakses konten kapan saja,-
02/06/2025 12:03:33,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik",Menonton video penjelasan,"Iya, setara",Interaksi dengan mahasiswa dan dosen,Membuat lebih interaktif
02/06/2025 12:07:18,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Forum pembelajaran kurang baik untuk orang orang yang kurang mampu belajar secara mandiri dan masih perlu arahan, jadi saat dikasih materi pembelajaran dia kurang bisa menyerapi dibanding mendengarkan penjelasan dosen",Masih kurang mengerti mengenai materi atau ada pertanyaan yang membutuhkan jawaban ,"Lebih banyak interaksi antar mahasiswa dan dosen karena kebanyakan hanya dosen memberi tugas, lalu mahasiswa/siswi mengucapkan terimakasih"
02/06/2025 12:20:08,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Umpan balik cepat dari dosen","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",Semua setara,Absen dan nilai tugas,-
02/06/2025 12:22:13,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen","Ruangan yang tenang tanpa gangguan, Belajar di tempat dengan pencahayaan alami","Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",ya,absensi,mengubah ui agar lebih menarik 
02/06/2025 12:29:54,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",ya memberikan kesempatan yg sama,untuk absen,memberikan video yg lebih menarik
02/06/2025 12:49:27,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",Sepertinya kelompok mahasiswa yang membutuhkan audio akan mengalami kesulitan dalam pembelajaran.,Keperluan menyelesaikan tugas dan rasa ingin tahu ketika bertanya,Menambah video pembelajaran atau referensi di dalam forum post dapat menambah keterlibatan dalam forum
02/06/2025 12:52:12,B27 (Binusian 2027),Faculty of Digital Communication and Hotel & Tourism,Kemanggisan,Ya,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan","tentunya semua mendapatkan kesempatan yang sama dikarenakan forum tersebut terbuka bagi semua mahasiswa, sehingga mereka bebas untuk menyampaikan pendapat mereka",tentunya umpan balik yang cepat dari dosen membuat saya bersemangat untuk terus belajar dan menggali terkait materi yang di pelajari,perlu partisipasi aktif dari semua orang baik itu mahasiswa maupun dosen agar menciptakan forumnya benar benar memiliki insight dan dapat menarik seluruh mahasiswa untuk berpartisipasi
02/06/2025 13:14:51,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan","Menurut saya, forum pembelajaran asinkron memberikan kesempatan yang universal dan setara kepada semua lapisan mahasiswa",Jika memang ada suatu topik yang sulit dan relevan akan mata kuliah tersebut.,"Forum pembelajaran asinkron bisa ditingkatkan dengan memicu diskusi memakai pertanyaan provokatif, melibatkan beragam format konten (video/infografis), dan fasilitator yang aktif agar diskusinya hidup. Catatan lain, mungkin bisa membuat antarmuka mudah dipakai dan menanfaatkan fitur interaktif lainnya."
02/06/2025 13:15:51,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,3.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Iya, menurut saya setara, tapi itu tegantung juga bagaimana metode pembelajarannya","- Deadline
- Pemberian tugas berbasis forum","Mungkin, lebih baik seperti diskusi dengan mahasiswa lainnya. Lalu dosen harus memberikan feedback di forum"
02/06/2025 13:57:40,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain","Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",baik,pengajaran dosen,lebih interaktif
02/06/2025 14:05:16,B27 (Binusian 2027),School of Information Systems,Alam Sutera,Ya,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap",Belajar di tempat dengan pencahayaan alami,Membuat mind map atau visualisasi konsep,Ya sudsh setara dan baik,-,-
02/06/2025 14:06:31,B27 (Binusian 2027),School of Information Systems,Alam Sutera,Ya,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,,"Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain",Membaca materi mandiri,iya ok,apabila diwajibkan untuk nilai gslc,dibuat lebih efisien dan penting
02/06/2025 14:51:39,B27 (Binusian 2027),School of Accounting,Kemanggisan,Ya,4.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Menonton video penjelasan",-,-,-
02/06/2025 14:52:58,B27 (Binusian 2027),School of Accounting,Kemanggisan,Ya,5.0,2.0,4.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan",Menurut saya bisa memberikan kesempatan untuk semua,Peran aktif semua pihak,Memberikan sistem poin plus
02/06/2025 15:40:43,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Membuat mind map atau visualisasi konsep",ya ,keaktifan forum,materi yang lebih lengkap dan diskusi yang aktif
02/06/2025 17:21:56,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,1.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar","Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Membaca materi mandiri",Iya setara,Pengajaran dosen baik,Dosen harus fast response
02/06/2025 20:25:51,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Seharusnya semua mahasiswa mendapatkan kesempatan yang setara jika berdiskusi dalam kurun waktu yang relevan,Membantu menopang nilai saya dan sharing gagasan saya ke mahasiswa lain,Ditambahkan reaction seperti 👍🏻✅🤩 atau yg lain agar menambah motivasi untuk ikut serta berdiskusi di forum
02/06/2025 20:52:30,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,"Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",Tentunya Semuanya adil ,Karena harus Apsensi ,Bisa dengan disuruh membuat video penjelasan agar mahasiswa tidak hanya menyalin jawaban tapi bisa memahami isi tugas
02/06/2025 23:25:47,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,"Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain",Membaca materi mandiri,Ya,Tidak ada,sudah baik
03/06/2025 10:03:16,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",menurut aku setara sih,isi forum biar ke absen GSLC,gatau bingung
03/06/2025 19:30:24,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,3.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,"Membaca materi mandiri, Menonton video penjelasan","menurut saya forum memberikan kesempatan yang sama bagi semua mahasiswa untuk bisa berdiskusi, namun menurut saya yang paling menentukan hal ini adalah keputusan mahasiswa untuk memilih ikut berdiskusi atau tidak",menurut saya ketika pembelajaran dilakukan secara daring (gslc) forum merupakan salah satu fasilitas belajar yang paling mudah dijangkau dan dipahami,"menurut saya sistem forum maupun materi digital yang diberikan oleh binus sudah cukup baik, namun terkadang hasil dari diskusi forum tidak dibahas kembali di kelas hal ini lah yang menurut saya menyebabkan pembelajaran melalui forum seringkali kurang efektif, kemusian untuk materi digital terkadang berbeda dengan yang digunakan oleh dosen yang seringkali menyebabkan kebingungan"
03/06/2025 23:00:30,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,Fleksibilitas waktu belajar,Belajar sambil mendengarkan musik,Membaca materi mandiri,"Secara umum, forum asinkron memberikan kesempatan yang setara, namun mahasiswa yang lebih aktif dan memiliki koneksi internet stabil cenderung lebih mendapat keuntungan.","Faktor terbesar adalah fleksibilitas waktu yang memungkinkan saya berpikir matang sebelum menulis, serta topik diskusi yang relevan dengan kehidupan nyata atau minat pribadi.","Forum dapat ditingkatkan dengan memberi umpan balik langsung dari dosen, menyertakan elemen gamifikasi seperti poin partisipasi, dan mendorong interaksi antar mahasiswa lewat pertanyaan terbuka atau studi kasus."
04/06/2025 07:28:56,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,,Forum diskusi yang aktif,"Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan)",Menonton video penjelasan,tidak,aplikasi binusmaya,materinya lebih menarik lagi
04/06/2025 14:42:29,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",menurut saya setara untuk mendapatkan jawabannya ,absensi,mungkin dengan memberikan notifikasi agar mahasiswa dapat langsung melihat forum tersebut dan dengan menciptakan forum diskusi yang lebih aktif dari berbagai sisi tidak cuma dari dosen saja misalnya
05/06/2025 11:45:15,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap",Ruangan yang tenang tanpa gangguan,Membaca materi mandiri,Setara,Karena keharusan,Dosen ikut berdiskusi
05/06/2025 13:45:39,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep",Setara,Pengambilan nilai,Lebih interaktif
05/06/2025 14:43:29,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Membuat mind map atau visualisasi konsep","Menurut saya bisa menjadi alat inklusif jika didesain dengan baik, tetapi tanpa dukungan yang merata, kelompok tertentu justru bisa tertinggal.",menurut saya faktor yang paling berkontribusi terletak pada keaktifan mahasiswa membalas (me-reply) forum yang di posting dosen mata kuliah ,"menurut saya forum pembelajaran dapat ditingkat kan dalam segi kemudahan mengakses, saya sendiri lebih nyaman belajar lewat forum forum dan mencatat kembali feed back atau umpan balik dari dosen, tetapi terkadang dalam mengakses lebih sulit (applikasi yang dibuka loading lama padahal menggunakan wifi atau kuota) membuat mahasiswa menjadi malas untuk menunggu "
06/06/2025 19:12:18,B27 (Binusian 2027),Faculty of Humanities,Kemanggisan,Ya,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,"Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Iya, menurut saya pembelajaran asinkron memberikan kesempatan yang setara bagai seluruh mahasiswa.","Saya lebih terlibat karena dosennya aktif memberi feedback dan mendorong mahasiswa untuk saling membalas komentar, jadi bukan hanya diskusi 1 arah.","Menurut saya, forum pembelajaran asinkron bisa ditingkatkan dengan membuat topik diskusi yang lebih menarik, bukan hanya pertanyaan yang jawabannya sudah ada di buku. Akan lebih bermanfaat jika pertanyaannya mendorong mahasiswa untuk menyampaikan pendapat pribadi atau mengaitkan materi dengan pengalaman mereka sendiri."
